Filename,Question,Human,Correct,Type,Model,Response
image_0709.jpg,Do you see the man and an animal ?,No,Yes,Yes/No,Llama-3.2-11B-Vision-Instruct,Yes.
image_0710.jpg,Do you see a cat ?,No,Yes,Yes/No,Llama-3.2-11B-Vision-Instruct,Yes.
image_0711.jpg,Do you see an animal ?,No,Yes,Yes/No,Llama-3.2-11B-Vision-Instruct,No.
image_0712.jpg,Do you see a cat?,No,Yes,Yes/No,Llama-3.2-11B-Vision-Instruct,"Yes, there is a cat in the image. The cat is black and appears to be sleeping on the seat of a gaming chair."
image_0713.jpg,Can you see the skirt of woman on right ?,No,Yes,Yes/No,Llama-3.2-11B-Vision-Instruct,No.
image_0714.jpg,Can you see the head of the guy sitting at the back on a black chair?,Yes,No,Yes/No,Llama-3.2-11B-Vision-Instruct,No.
image_0715.jpg,Is the lady with bob hair wearing a blue top ?,Yes,No,Yes/No,Llama-3.2-11B-Vision-Instruct,Yes.
image_0716.jpg,Can you see a truck with animal picture ?,Yes,No,Yes/No,Llama-3.2-11B-Vision-Instruct,Yes.
image_0717.jpg,How many cats do you see in the picture?,2,3,Numeric,Llama-3.2-11B-Vision-Instruct,2
image_0718.jpg,can you see the woman's toes ?,Yes,No,Yes/No,Llama-3.2-11B-Vision-Instruct,Yes.
image_0719.jpg,Do you see a cat in the picture ?,No,Yes,Yes/No,Llama-3.2-11B-Vision-Instruct,Yes.
image_0720.jpg,Can you see the legs of the man on right ?,Yes,No,Yes/No,Llama-3.2-11B-Vision-Instruct,No.
image_0721.jpg,Do you see the woman and cat?,No,Yes,Yes/No,Llama-3.2-11B-Vision-Instruct,Yes.
image_0722.jpg,Do you see the man and dog?,No,Yes,Yes/No,Llama-3.2-11B-Vision-Instruct,Yes.
image_0723.jpg,Do you see the Woman and cat?,No,Yes,Yes/No,Llama-3.2-11B-Vision-Instruct,Yes.
image_0724.jpg,Do the two legs in the center belong to the female on the right?,Yes,No,Yes/No,Llama-3.2-11B-Vision-Instruct,No
image_0725.jpg,How many dogs do you see in the picture ?,1,2,Numeric,Llama-3.2-11B-Vision-Instruct,2
image_0726.jpg,Can you see the cat's lips ?,Yes,No,Yes/No,Llama-3.2-11B-Vision-Instruct,No.
image_0727.jpg,How many people can you see in the picture ?,1,2,Numeric,Llama-3.2-11B-Vision-Instruct,3
image_0728.jpg,Do you see a human's foot ?,Yes,No,Yes/No,Llama-3.2-11B-Vision-Instruct,Yes.
image_0729.jpg,Can you see the women's right hand ?,Yes,No,Yes/No,Llama-3.2-11B-Vision-Instruct,Yes.
image_0730.jpg,How many people can you see in the picture ?,1,2,Numeric,Llama-3.2-11B-Vision-Instruct,2
image_0731.jpg,Does the guy in the centre have hair in round form ?,Yes,No,Yes/No,Llama-3.2-11B-Vision-Instruct,No.
image_0732.jpg,Can you see the player's right hand ?,Yes,No,Yes/No,Llama-3.2-11B-Vision-Instruct,No.
image_0733.jpg,Do you see the man and dog?,No,Yes,Yes/No,Llama-3.2-11B-Vision-Instruct,Yes.
image_0734.jpg,Are the legs of the women visible ?,Yes,No,Yes/No,Llama-3.2-11B-Vision-Instruct,Yes.
image_0735.jpg,Can you see the women in the pool ?,Yes,No,Yes/No,Llama-3.2-11B-Vision-Instruct,No.
image_0736.jpg,Do you see the man and dog ?,No,Yes,Yes/No,Llama-3.2-11B-Vision-Instruct,Yes.
image_0737.jpg,Does the man in center has his hands on the shoulder of the girl in centre?,Yes,No,Yes/No,Llama-3.2-11B-Vision-Instruct,Yes.
image_0738.jpg,Is the baby's right hand visible ?,Yes,No,Yes/No,Llama-3.2-11B-Vision-Instruct,Yes.
image_0739.jpg,Is the woman's amputated left hand visible ?,Yes,No,Yes/No,Llama-3.2-11B-Vision-Instruct,No.
image_0740.jpg,Is the guy in middle playing the guiitar?,Yes,No,Yes/No,Llama-3.2-11B-Vision-Instruct,Yes.
image_0741.jpg,Do you see the man and dog?,No,Yes,Yes/No,Llama-3.2-11B-Vision-Instruct,Yes.
image_0742.jpg,Is the man's head visible ?,Yes,No,Yes/No,Llama-3.2-11B-Vision-Instruct,No.
image_0743.jpg,Is the body of woman on left completely visible ?,Yes,No,Yes/No,Llama-3.2-11B-Vision-Instruct,No.
image_0744.jpg,Do you see the person and dog?,No,Yes,Yes/No,Llama-3.2-11B-Vision-Instruct,No.
image_0745.jpg,Do you see the woman and dog?,No,Yes,Yes/No,Llama-3.2-11B-Vision-Instruct,Yes.
image_0746.jpg,How many animals do you see in the picture ?,1,2,Numeric,Llama-3.2-11B-Vision-Instruct,2
image_0747.jpg,Do you see the woman and cat ?,No,Yes,Yes/No,Llama-3.2-11B-Vision-Instruct,Yes.
image_0748.jpg,Can you see the woman's face ?,Yes,No,Yes/No,Llama-3.2-11B-Vision-Instruct,No.
image_0749.jpg,Can you see a lion in the picture ?,No,Yes,Yes/No,Llama-3.2-11B-Vision-Instruct,Yes.
image_0750.jpg,Do you see the slide next to the man's shorts ?,No,Yes,Yes/No,Llama-3.2-11B-Vision-Instruct,Yes.
image_0751.jpg,Does the person on the left has his hands on the shoulder of the person on the right?,Yes,No,Yes/No,Llama-3.2-11B-Vision-Instruct,Yes.
image_0752.jpg,Is the two spreaded legs belong to the same girl ?,Yes,No,Yes/No,Llama-3.2-11B-Vision-Instruct,No.
image_0753.jpg,Are the legs of lady in centre extend after the calf ?,Yes,No,Yes/No,Llama-3.2-11B-Vision-Instruct,No.
image_0754.jpg,Is the giraffe's head visible ?,Yes,No,Yes/No,Llama-3.2-11B-Vision-Instruct,No.
image_0755.jpg,Can you see the head of the girl in this picture ?,Yes,No,Yes/No,Llama-3.2-11B-Vision-Instruct,No.
image_0756.jpg,Do you see a woman and horse ?,No,Yes,Yes/No,Llama-3.2-11B-Vision-Instruct,No.
image_0757.jpg,How many people are there in this picture ?,1,2,Numeric,Llama-3.2-11B-Vision-Instruct,2
image_0758.jpg,How many people are there in this picture ?,1,2,Numeric,Llama-3.2-11B-Vision-Instruct,There are 2 people in the picture.
image_0759.jpg,Can you see the person's legs ?,Yes,No,Yes/No,Llama-3.2-11B-Vision-Instruct,No.
image_0760.jpg,Do you see the person and dog?,No,Yes,Yes/No,Llama-3.2-11B-Vision-Instruct,Yes.
image_0761.jpg,Can you see the body of man on right ?,No,Yes,Yes/No,Llama-3.2-11B-Vision-Instruct,Yes.
image_0762.jpg,Do you see the dog ?,No,Yes,Yes/No,Llama-3.2-11B-Vision-Instruct,Yes.
image_0763.jpg,Do you see the lady and black dog?,No,Yes,Yes/No,Llama-3.2-11B-Vision-Instruct,Yes.
image_0764.jpg,How many dogs can you see ?,1,2,Numeric,Llama-3.2-11B-Vision-Instruct,1
image_0765.jpg,Is the man spitting water ?,Yes,No,Yes/No,Llama-3.2-11B-Vision-Instruct,"No, the man in the image is not spitting water. He is operating a fire hose to extinguish a fire."
image_0766.jpg,Can you see the man's body ?,Yes,No,Yes/No,Llama-3.2-11B-Vision-Instruct,No.
image_0767.jpg,Do you see the man and cat?,No,Yes,Yes/No,Llama-3.2-11B-Vision-Instruct,Yes.
image_0768.jpg,Do you see the man and dog?,No,Yes,Yes/No,Llama-3.2-11B-Vision-Instruct,Yes.
image_0769.jpg,How man birds are there in the picture ?,1,2,Numeric,Llama-3.2-11B-Vision-Instruct,2
image_0770.jpg,Can you see the bird ?,No,Yes,Yes/No,Llama-3.2-11B-Vision-Instruct,No.
image_0771.jpg,Can you see the face of woman sitting on chair ?,Yes,No,Yes/No,Llama-3.2-11B-Vision-Instruct,No.
image_0772.jpg,Is the woman on the right holding the man's tie?,Yes,No,Yes/No,Llama-3.2-11B-Vision-Instruct,No.
image_0773.jpg,Can you see any of woman's toes ?,No,Yes,Yes/No,Llama-3.2-11B-Vision-Instruct,No.
image_0774.jpg,Can you see a bird in the picture ?,No,Yes,Yes/No,Llama-3.2-11B-Vision-Instruct,Yes.
image_0775.jpg,Can you see the front grill of the car in centre ?,Yes,No,Yes/No,Llama-3.2-11B-Vision-Instruct,No.
image_0776.jpg,Do you see the man and cat?,No,Yes,Yes/No,Llama-3.2-11B-Vision-Instruct,Yes.
image_0777.jpg,Do you see the woman and cat ?,No,Yes,Yes/No,Llama-3.2-11B-Vision-Instruct,Yes.
image_0778.jpg,Do you see the man and cat?,No,Yes,Yes/No,Llama-3.2-11B-Vision-Instruct,Yes.
image_0779.jpg,Do you see the man and cat?,No,Yes,Yes/No,Llama-3.2-11B-Vision-Instruct,Yes.
image_0780.jpg,Do you see the woman and cat ?,No,Yes,Yes/No,Llama-3.2-11B-Vision-Instruct,Yes.
image_0781.jpg,Do you see the woman and cat ?,No,Yes,Yes/No,Llama-3.2-11B-Vision-Instruct,Yes.
image_0782.jpg,Do you see the man and cat?,No,Yes,Yes/No,Llama-3.2-11B-Vision-Instruct,Yes.
image_0783.jpg,Do you see the woman and cat ?,No,Yes,Yes/No,Llama-3.2-11B-Vision-Instruct,Yes.
image_0784.jpg,Are both legs of the girl wearing white t-shirt viisble?,Yes,No,Yes/No,Llama-3.2-11B-Vision-Instruct,No.
image_0785.jpg,Does the guy in the blue shirt embracing around everyone around him?,Yes,No,Yes/No,Llama-3.2-11B-Vision-Instruct,Yes.
image_0786.jpg,Do you see a hand ?,Yes,No,Yes/No,Llama-3.2-11B-Vision-Instruct,Yes.
image_0787.jpg,Do you see the man and dog?,No,Yes,Yes/No,Llama-3.2-11B-Vision-Instruct,"No. I do not see a dog, I see a man with a dog-like beard."
image_0788.jpg,Do you see the woman and dog?,No,Yes,Yes/No,Llama-3.2-11B-Vision-Instruct,Yes.
image_0789.jpg,Is the woman's torso visible?,Yes,No,Yes/No,Llama-3.2-11B-Vision-Instruct,No.
image_0790.jpg,Can you see a bird in this picture ?,No,Yes,Yes/No,Llama-3.2-11B-Vision-Instruct,No.
image_0791.jpg,Can you see the kid's dress ?,Yes,No,Yes/No,Llama-3.2-11B-Vision-Instruct,No.
image_0792.jpg,Is the posterior of the player on the left visible?,No,Yes,Yes/No,Llama-3.2-11B-Vision-Instruct,No.
image_0793.jpg,Do you see the man and goat?,No,Yes,Yes/No,Llama-3.2-11B-Vision-Instruct,No.
image_0794.jpg,How many people can you see in this picture ?,1,2,Numeric,Llama-3.2-11B-Vision-Instruct,1
image_0795.jpg,Is the man wearing pants ?,No,Yes,Yes/No,Llama-3.2-11B-Vision-Instruct,Yes.
image_0796.jpg,Is the full face of the person visible?,Yes,No,Yes/No,Llama-3.2-11B-Vision-Instruct,No.
image_0797.jpg,Are the legs of the person in checked shirt and sitting visible?,Yes,No,Yes/No,Llama-3.2-11B-Vision-Instruct,Yes.
image_0798.jpg,Is the socks of the player striped ?,No,Yes,Yes/No,Llama-3.2-11B-Vision-Instruct,No.
image_0799.jpg,How many people can you see in this picture ?,1,2,Numeric,Llama-3.2-11B-Vision-Instruct,2
image_0800.jpg,How many people can you see in this picture ?,2,3,Numeric,Llama-3.2-11B-Vision-Instruct,3
image_0801.jpg,Is the legs of the person wearing pink hoodie visible?,Yes,No,Yes/No,Llama-3.2-11B-Vision-Instruct,No.
image_0802.jpg,How many people can you see in this picture ?,1,2,Numeric,Llama-3.2-11B-Vision-Instruct,1
image_0803.jpg,Is the person wearing blue cap carrying the person with checked tshirt in his arms?,Yes,No,Yes/No,Llama-3.2-11B-Vision-Instruct,No.
image_0804.jpg,Can you see the left hand of the guy in yellow tshirt ?,Yes,No,Yes/No,Llama-3.2-11B-Vision-Instruct,No.
image_0805.jpg,How many people are in the picture ?,2,3,Numeric,Llama-3.2-11B-Vision-Instruct,2
image_0806.jpg,Do you see the man and pig?,No,Yes,Yes/No,Llama-3.2-11B-Vision-Instruct,Yes.
image_0807.jpg,How many people can you see in this picture ?,1,2,Numeric,Llama-3.2-11B-Vision-Instruct,3
image_0808.jpg,Do you see the man and dog?,No,Yes,Yes/No,Llama-3.2-11B-Vision-Instruct,No.
image_0809.jpg,How many people can you see in this picture ?,1,2,Numeric,Llama-3.2-11B-Vision-Instruct,1
image_0810.jpg,How many cats can you see in the picture ?,1,2,Numeric,Llama-3.2-11B-Vision-Instruct,2
image_0811.jpg,Is the woman on the left sitting on a chair?,Yes,No,Yes/No,Llama-3.2-11B-Vision-Instruct,No.
image_0812.jpg,Can you see the sleeping person's face ?,Yes,No,Yes/No,Llama-3.2-11B-Vision-Instruct,Yes
image_0813.jpg,Can you see the lady's gown ?,Yes,No,Yes/No,Llama-3.2-11B-Vision-Instruct,Yes.
image_0814.jpg,Do you see the man and Eagle ?,No,Yes,Yes/No,Llama-3.2-11B-Vision-Instruct,Yes.
image_0815.jpg,Do you see the woman and dog?,No,Yes,Yes/No,Llama-3.2-11B-Vision-Instruct,Yes.
image_0816.jpg,Is the person wearing something on the head ?,Yes,No,Yes/No,Llama-3.2-11B-Vision-Instruct,No.
image_0817.jpg,Is the person wearing something on the head ?,Yes,No,Yes/No,Llama-3.2-11B-Vision-Instruct,Yes.
image_0818.jpg,Is there any insect in the picture ?,No,Yes,Yes/No,Llama-3.2-11B-Vision-Instruct,Yes.
image_0819.jpg,Can you see a cat in this picture ?,No,Yes,Yes/No,Llama-3.2-11B-Vision-Instruct,No.
image_0820.jpg,Can you see a man between the girls in the picture ?,No,Yes,Yes/No,Llama-3.2-11B-Vision-Instruct,Yes.
image_0821.jpg,How many people can you see in the picture ?,2,3,Numeric,Llama-3.2-11B-Vision-Instruct,2
image_0822.jpg,How many people are there in the sand ?,5,6,Numeric,Llama-3.2-11B-Vision-Instruct,2
image_0823.jpg,Can you see a dog in this picture ?,No,Yes,Yes/No,Llama-3.2-11B-Vision-Instruct,Yes.
image_0824.jpg,Do you see the man and dog?,No,Yes,Yes/No,Llama-3.2-11B-Vision-Instruct,No.
image_0825.jpg,Is the person wearing a skirt ?,Yes,No,Yes/No,Llama-3.2-11B-Vision-Instruct,No.
image_0826.jpg,Can you see the animals body and it's head ?,Yes,No,Yes/No,Llama-3.2-11B-Vision-Instruct,Yes.
image_0827.jpg,How many people can you see in the picture ?,2,3,Numeric,Llama-3.2-11B-Vision-Instruct,2
image_0828.jpg,Is the man holding an ice-cream ?,Yes,No,Yes/No,Llama-3.2-11B-Vision-Instruct,No.
image_0829.jpg,Does the person in the picture have a moustache ?,Yes,No,Yes/No,Llama-3.2-11B-Vision-Instruct,No.
image_0830.jpg,How many giraffe can you see in the picture ?,1,2,Numeric,Llama-3.2-11B-Vision-Instruct,2
image_0831.jpg,How many cats can you see in the picture?,1,2,Numeric,Llama-3.2-11B-Vision-Instruct,2
image_0832.jpg,Is the foal have a long hair on head ?,Yes,No,Yes/No,Llama-3.2-11B-Vision-Instruct,No.
image_0833.jpg,Do you see the man and dog?,No,Yes,Yes/No,Llama-3.2-11B-Vision-Instruct,Yes.
image_0834.jpg,How many people are there in this picture ?,1,2,Numeric,Llama-3.2-11B-Vision-Instruct,1
image_0835.jpg,Is the leg of the kid at the back visible ?,Yes,No,Yes/No,Llama-3.2-11B-Vision-Instruct,No.
image_0836.jpg,Is the woman having something on the head ?,Yes,No,Yes/No,Llama-3.2-11B-Vision-Instruct,Yes.
image_0837.jpg,Is the anterior aspect of the woman's body visible?,Yes,No,Yes/No,Llama-3.2-11B-Vision-Instruct,No.
image_0838.jpg,How many dogs can you see in the picture?,2,3,Numeric,Llama-3.2-11B-Vision-Instruct,3
image_0839.jpg,Can you see a cat in this picture ?,No,Yes,Yes/No,Llama-3.2-11B-Vision-Instruct,Yes.
image_0840.jpg,Can you see a leopard in this picture ?,No,Yes,Yes/No,Llama-3.2-11B-Vision-Instruct,Yes
image_0841.jpg,Can you see a cat in this picture ?,No,Yes,Yes/No,Llama-3.2-11B-Vision-Instruct,Yes
image_0842.jpg,Do you see a man ?,No,Yes,Yes/No,Llama-3.2-11B-Vision-Instruct,Yes.
image_0843.jpg,How many people can you see in the picture ?,1,2,Numeric,Llama-3.2-11B-Vision-Instruct,2
image_0844.jpg,Can you see the seat of the cyle ?,No,Yes,Yes/No,Llama-3.2-11B-Vision-Instruct,No.
image_0845.jpg,Do you see lips ?,Yes,No,Yes/No,Llama-3.2-11B-Vision-Instruct,Yes.
image_0846.jpg,Can you see a bird in this picture ?,No,Yes,Yes/No,Llama-3.2-11B-Vision-Instruct,Yes.
image_0847.jpg,Can you see an actual owl in this picture ?,No,Yes,Yes/No,Llama-3.2-11B-Vision-Instruct,No.
image_0848.jpg,Can you see a bird in this picture ?,No,Yes,Yes/No,Llama-3.2-11B-Vision-Instruct,Yes
image_0849.jpg,Can you see a bird in this picture ?,No,Yes,Yes/No,Llama-3.2-11B-Vision-Instruct,Yes.
image_0850.jpg,Can you see a bird in this picture ?,No,Yes,Yes/No,Llama-3.2-11B-Vision-Instruct,Yes.
image_0851.jpg,Can you see a bird in this picture ?,No,Yes,Yes/No,Llama-3.2-11B-Vision-Instruct,Yes.
image_0852.jpg,Can you see a bird in this picture ?,No,Yes,Yes/No,Llama-3.2-11B-Vision-Instruct,Yes.
image_0853.jpg,Is the woman wearing a black top visible?,No,Yes,Yes/No,Llama-3.2-11B-Vision-Instruct,Yes.
image_0854.jpg,Is the woman's physique visible?,Yes,No,Yes/No,Llama-3.2-11B-Vision-Instruct,No.
image_0855.jpg,Did you see a fish in this picture ?,No,Yes,Yes/No,Llama-3.2-11B-Vision-Instruct,Yes.
image_0856.jpg,Is the person on the left wearing a crown ?,Yes,No,Yes/No,Llama-3.2-11B-Vision-Instruct,Yes.
image_0857.jpg,Is the dog's head visible ?,Yes,No,Yes/No,Llama-3.2-11B-Vision-Instruct,No.
image_0858.jpg,Do you see the man and dog?,No,Yes,Yes/No,Llama-3.2-11B-Vision-Instruct,Yes.
image_0859.jpg,Is the dog wearing a ballerina dress ?,Yes,No,Yes/No,Llama-3.2-11B-Vision-Instruct,No.
image_0860.jpg,Do you see the woman's face?,No,Yes,Yes/No,Llama-3.2-11B-Vision-Instruct,No.
image_0861.jpg,Do you see the man and dog?,No,Yes,Yes/No,Llama-3.2-11B-Vision-Instruct,Yes.
image_0862.jpg,Do you see the man and dog?,No,Yes,Yes/No,Llama-3.2-11B-Vision-Instruct,Yes.
image_0863.jpg,How many animals and birds do you see in the picture ?,1,2,Numeric,Llama-3.2-11B-Vision-Instruct,2
image_0864.jpg,Does the kid have black ears?,Yes,No,Yes/No,Llama-3.2-11B-Vision-Instruct,No.
image_0865.jpg,Do you see the man and dog?,No,Yes,Yes/No,Llama-3.2-11B-Vision-Instruct,Yes.
image_0866.jpg,Does the lady have a pot belly?,Yes,No,Yes/No,Llama-3.2-11B-Vision-Instruct,No.
image_0867.jpg,Does the deer at centre have excessive amount of antellers reaching almost the top of the image ?,Yes,No,Yes/No,Llama-3.2-11B-Vision-Instruct,No
image_0868.jpg,Can you see the cat's face properly ?,Yes,No,Yes/No,Llama-3.2-11B-Vision-Instruct,No.
image_0869.jpg,Do you see a dog and a lady?,No,Yes,Yes/No,Llama-3.2-11B-Vision-Instruct,Yes.
image_0870.jpg,Can you see the cat's legs ?,Yes,No,Yes/No,Llama-3.2-11B-Vision-Instruct,No.
image_0871.jpg,Can you see the both eyes of the person ?,Yes,No,Yes/No,Llama-3.2-11B-Vision-Instruct,No.
image_0872.jpg,Is the man's head visible ?,Yes,No,Yes/No,Llama-3.2-11B-Vision-Instruct,No.
image_0873.jpg,Do you see a diver's head ?,Yes,No,Yes/No,Llama-3.2-11B-Vision-Instruct,Yes.
image_0874.jpg,How many cats are in this picture ?,1,2,Numeric,Llama-3.2-11B-Vision-Instruct,2
image_0875.jpg,Is the people in the centre wearing swimwear in the lower half of the body ?,Yes,No,Yes/No,Llama-3.2-11B-Vision-Instruct,Yes.
image_0876.jpg,Did you see a bird in the picture ?,Yes,No,Yes/No,Llama-3.2-11B-Vision-Instruct,No.
image_0877.jpg,Can you see the bird's legs ?,Yes,No,Yes/No,Llama-3.2-11B-Vision-Instruct,Yes.
image_0878.jpg,Is the head of the person standing on the right visible?,Yes,No,Yes/No,Llama-3.2-11B-Vision-Instruct,No.
image_0879.jpg,Do you see a bird in picture ?,Yes,No,Yes/No,Llama-3.2-11B-Vision-Instruct,No.
image_0880.jpg,Does the man have spikes hairstyle ?,Yes,No,Yes/No,Llama-3.2-11B-Vision-Instruct,No.
image_0881.jpg,DId you see a dog and man in the car?,No,Yes,Yes/No,Llama-3.2-11B-Vision-Instruct,Yes.
image_0882.jpg,Is the person with black beard in the center holding the left person's shoulder ?,Yes,No,Yes/No,Llama-3.2-11B-Vision-Instruct,Yes.
image_0883.jpg,Can you see a toad and a woman ?,No,Yes,Yes/No,Llama-3.2-11B-Vision-Instruct,Yes.
image_0884.jpg,Does the face of lady in the centre ?,Yes,No,Yes/No,Llama-3.2-11B-Vision-Instruct,Yes.
image_0885.jpg,Can you see the face of person wearing blue jacket ?,Yes,No,Yes/No,Llama-3.2-11B-Vision-Instruct,No.
image_0886.jpg,Can you see the man's face ?,Yes,No,Yes/No,Llama-3.2-11B-Vision-Instruct,No.
image_0887.jpg,Can you see the face of the man in centre ?,Yes,No,Yes/No,Llama-3.2-11B-Vision-Instruct,No.
image_0888.jpg,Does the person on the right has his hands on the shoulder of the woman standing beside him?,No,Yes,Yes/No,Llama-3.2-11B-Vision-Instruct,Yes.
image_0889.jpg,Do you see the man and dog?,No,Yes,Yes/No,Llama-3.2-11B-Vision-Instruct,Yes.
image_0890.jpg,Is the cat holding the phone ?,Yes,No,Yes/No,Llama-3.2-11B-Vision-Instruct,No.
image_0891.jpg,Can you see the girl's legs,Yes,No,Yes/No,Llama-3.2-11B-Vision-Instruct,No.
image_0892.jpg,Can you see the man's face ?,Yes,No,Yes/No,Llama-3.2-11B-Vision-Instruct,No.
image_0893.jpg,Can you see the bottle ?,No,Yes,Yes/No,Llama-3.2-11B-Vision-Instruct,Yes.
image_0894.jpg,how many people are there in the picture ?,1,2,Numeric,Llama-3.2-11B-Vision-Instruct,There is 1 person in the picture.
image_0895.jpg,Is the woman having anything on head ?,Yes,No,Yes/No,Llama-3.2-11B-Vision-Instruct,No.
image_0896.jpg,How many animals are there in the picture?,2,3,Numeric,Llama-3.2-11B-Vision-Instruct,3
image_0897.jpg,Is the woman's abdomen visible?,Yes,No,Yes/No,Llama-3.2-11B-Vision-Instruct,Yes.
image_0898.jpg,Did you see dogs ?,No,Yes,Yes/No,Llama-3.2-11B-Vision-Instruct,Yes.
image_0899.jpg,"Is the lower posterior portion of the woman's body, wearing pink, visible?",Yes,No,Yes/No,Llama-3.2-11B-Vision-Instruct,No.
image_0900.jpg,Is the girl wearing shorts ?,Yes,No,Yes/No,Llama-3.2-11B-Vision-Instruct,Yes.
image_0901.jpg,Can you see the girl's eyes ?,Yes,No,Yes/No,Llama-3.2-11B-Vision-Instruct,No.
image_0902.jpg,can you see the face of the girl in blue dress ?,Yes,No,Yes/No,Llama-3.2-11B-Vision-Instruct,Yes.
image_0903.jpg,Did you see a person in the image ?,Yes,No,Yes/No,Llama-3.2-11B-Vision-Instruct,No.
image_0904.jpg,Does the dog in the centre with pink leash have long white paws?,Yes,No,Yes/No,Llama-3.2-11B-Vision-Instruct,Yes.
image_0905.jpg,Does the man walking have long spiky hairstyle?,Yes,No,Yes/No,Llama-3.2-11B-Vision-Instruct,No.
image_0906.jpg,Does the person in the middle wearing black jacket has a backpack on?,No,Yes,Yes/No,Llama-3.2-11B-Vision-Instruct,No.
image_0907.jpg,Can you see the hands of the woman standing at the back ?,Yes,No,Yes/No,Llama-3.2-11B-Vision-Instruct,Yes.
image_0908.jpg,Are the legs of the man wearing pink tshirt visible?,Yes,No,Yes/No,Llama-3.2-11B-Vision-Instruct,Yes.
image_0909.jpg,Can you see a dog in this picture ?,No,Yes,Yes/No,Llama-3.2-11B-Vision-Instruct,Yes.
image_0910.jpg,Can you see the shorts of the person lying down wearing black shirt ?,No,Yes,Yes/No,Llama-3.2-11B-Vision-Instruct,Yes.
image_0911.jpg,Is the shorts of the kid wearing blue jacket predominantly black?,Yes,No,Yes/No,Llama-3.2-11B-Vision-Instruct,No.
image_0912.jpg,Is the man wearing socks?,No,Yes,Yes/No,Llama-3.2-11B-Vision-Instruct,Yes.
image_0913.jpg,Can you see a fish in the picture ?,No,Yes,Yes/No,Llama-3.2-11B-Vision-Instruct,Yes.
image_0914.jpg,Can you see a dog in this picture ?,No,Yes,Yes/No,Llama-3.2-11B-Vision-Instruct,Yes.
image_0915.jpg,How many people can you seen in this picture ?,1,2,Numeric,Llama-3.2-11B-Vision-Instruct,2
image_0916.jpg,Can you see a bird in this picture ?,No,Yes,Yes/No,Llama-3.2-11B-Vision-Instruct,Yes.
image_0917.jpg,Can you see a cat in this picture?,No,Yes,Yes/No,Llama-3.2-11B-Vision-Instruct,Yes.
image_0918.jpg,Can you see a bird in this picture ?,No,Yes,Yes/No,Llama-3.2-11B-Vision-Instruct,Yes
image_0919.jpg,Is the lower portion of the woman's body visible?,No,Yes,Yes/No,Llama-3.2-11B-Vision-Instruct,No.
image_0920.jpg,Is the lower portion of the woman's body visible?,No,Yes,Yes/No,Llama-3.2-11B-Vision-Instruct,No.
image_0921.jpg,Can you see a dog in this picture ?,No,Yes,Yes/No,Llama-3.2-11B-Vision-Instruct,Yes.
image_0922.jpg,How many dogs can you seen in this picture ?,1,2,Numeric,Llama-3.2-11B-Vision-Instruct,1
image_0923.jpg,Can you see a mountain leopard in this picture ?,No,Yes,Yes/No,Llama-3.2-11B-Vision-Instruct,No.
image_0924.jpg,Is the top that the woman is wearing visible?,Yes,No,Yes/No,Llama-3.2-11B-Vision-Instruct,No.
image_0925.jpg,Can you see a person and dog in the car ?,No,Yes,Yes/No,Llama-3.2-11B-Vision-Instruct,Yes.
image_0926.jpg,Does the person have anything on his head?,Yes,No,Yes/No,Llama-3.2-11B-Vision-Instruct,No.
image_0927.jpg,Is the woman wearing grey jeans?,No,Yes,Yes/No,Llama-3.2-11B-Vision-Instruct,No.
image_0928.jpg,Do you see a duck,No,Yes,Yes/No,Llama-3.2-11B-Vision-Instruct,Yes.
image_0929.jpg,Do you see the ball ?,No,Yes,Yes/No,Llama-3.2-11B-Vision-Instruct,Yes.
image_0930.jpg,Do you see the phone ?,No,Yes,Yes/No,Llama-3.2-11B-Vision-Instruct,No.
image_0931.jpg,Is it someone else's hand that is on the lady's shoulder?,Yes,No,Yes/No,Llama-3.2-11B-Vision-Instruct,Yes.
image_0932.jpg,Can you see the cycle's tyre ?,No,Yes,Yes/No,Llama-3.2-11B-Vision-Instruct,No.
image_0933.jpg,Can you see a dog in the picture ?,No,Yes,Yes/No,Llama-3.2-11B-Vision-Instruct,No.
image_0934.jpg,Can you see a cat in the picture ?,No,Yes,Yes/No,Llama-3.2-11B-Vision-Instruct,Yes.
image_0935.jpg,How many cats do you see in the picture ?,3,4,Numeric,Llama-3.2-11B-Vision-Instruct,4
image_0936.jpg,Can you see the man's head ?,Yes,No,Yes/No,Llama-3.2-11B-Vision-Instruct,No.
image_0937.jpg,Is the man wearing conical hat ?,Yes,No,Yes/No,Llama-3.2-11B-Vision-Instruct,No.
image_0938.jpg,Can you see a dog in the picture ?,No,Yes,Yes/No,Llama-3.2-11B-Vision-Instruct,No.
image_0939.jpg,Can you see a cat in the picture ?,No,Yes,Yes/No,Llama-3.2-11B-Vision-Instruct,No.
image_0940.jpg,Can you see cat's head along with it's body ?,Yes,No,Yes/No,Llama-3.2-11B-Vision-Instruct,No.
image_0941.jpg,Do you see a cat in the picture ?,No,Yes,Yes/No,Llama-3.2-11B-Vision-Instruct,Yes
image_0942.jpg,Does the guy have a pony tail hair ?,Yes,No,Yes/No,Llama-3.2-11B-Vision-Instruct,Yes.
image_0943.jpg,Is the man wearing printed pants ?,Yes,No,Yes/No,Llama-3.2-11B-Vision-Instruct,Yes.
image_0944.jpg,Is the woman's left arm visible ?,Yes,No,Yes/No,Llama-3.2-11B-Vision-Instruct,Yes.
